country,date,source,generation_gwh
United Kingdom,2022-11-01T00:00:00Z,Wind,6925.906749999999
United Kingdom,2022-12-01T00:00:00Z,Biomass,1284.4301666666665
United Kingdom,2022-12-01T00:00:00Z,Gas,9411.722833333333
United Kingdom,2022-12-01T00:00:00Z,Hydro,532.6789166666666
United Kingdom,2022-12-01T00:00:00Z,Nuclear,4097.500916666667
United Kingdom,2022-12-01T00:00:00Z,Solar,236.93036957016665
United Kingdom,2022-12-01T00:00:00Z,Wind,6394.990083333333
United Kingdom,2023-01-01T00:00:00Z,Biomass,1171.4393333333333
United Kingdom,2023-01-01T00:00:00Z,Gas,7377.229249999999
United Kingdom,2023-01-01T00:00:00Z,Hydro,718.6244166666667
United Kingdom,2023-01-01T00:00:00Z,Nuclear,3749.2098333333333
United Kingdom,2023-01-01T00:00:00Z,Solar,344.682618801
United Kingdom,2023-01-01T00:00:00Z,Wind,7877.367416666666
United Kingdom,2023-02-01T00:00:00Z,Biomass,1234.17425
United Kingdom,2023-02-01T00:00:00Z,Gas,7566.740666666667
United Kingdom,2023-02-01T00:00:00Z,Hydro,525.7343333333333
United Kingdom,2023-02-01T00:00:00Z,Nuclear,2394.0063333333333
United Kingdom,2023-02-01T00:00:00Z,Solar,506.43261725183334
United Kingdom,2023-02-01T00:00:00Z,Wind,5764.667083333333
United Kingdom,2023-03-01T00:00:00Z,Biomass,1171.3015833333332
United Kingdom,2023-03-01T00:00:00Z,Gas,8434.152583333333
United Kingdom,2023-03-01T00:00:00Z,Hydro,429.85175
United Kingdom,2023-03-01T00:00:00Z,Nuclear,3071.4559999999997
United Kingdom,2023-03-01T00:00:00Z,Solar,713.751995561
United Kingdom,2023-03-01T00:00:00Z,Wind,5912.438999999999
United Kingdom,2023-04-01T00:00:00Z,Biomass,1203.2798333333333
United Kingdom,2023-04-01T00:00:00Z,Gas,7557.305916666666
United Kingdom,2023-04-01T00:00:00Z,Hydro,331.6655833333333
United Kingdom,2023-04-01T00:00:00Z,Nuclear,3059.2474166666666
United Kingdom,2023-04-01T00:00:00Z,Solar,1230.52973246375
United Kingdom,2023-04-01T00:00:00Z,Wind,4316.778833333333
United Kingdom,2023-05-01T00:00:00Z,Biomass,607.5436666666666
United Kingdom,2023-05-01T00:00:00Z,Gas,7052.902916666666
United Kingdom,2023-05-01T00:00:00Z,Hydro,188.35816666666665
United Kingdom,2023-05-01T00:00:00Z,Nuclear,3142.8058333333333
United Kingdom,2023-05-01T00:00:00Z,Solar,1696.0653674062498
United Kingdom,2023-05-01T00:00:00Z,Wind,3278.462
United Kingdom,2023-06-01T00:00:00Z,Biomass,568.453
United Kingdom,2023-06-01T00:00:00Z,Gas,7398.035583333333
United Kingdom,2023-06-01T00:00:00Z,Hydro,121.42116666666666
United Kingdom,2023-06-01T00:00:00Z,Nuclear,3340.056333333333
United Kingdom,2023-06-01T00:00:00Z,Solar,1784.3713582436665
United Kingdom,2023-06-01T00:00:00Z,Wind,3040.6506666666664
United Kingdom,2023-07-01T00:00:00Z,Biomass,1046.5116666666665
United Kingdom,2023-07-01T00:00:00Z,Gas,6250.37525
United Kingdom,2023-07-01T00:00:00Z,Hydro,238.5065
United Kingdom,2023-07-01T00:00:00Z,Nuclear,3116.4811666666665
United Kingdom,2023-07-01T00:00:00Z,Solar,1390.2428197211666
United Kingdom,2023-07-01T00:00:00Z,Wind,4655.526333333333
