country,date,source,generation_gwh,renewable
United States,2021-07-01T00:00:00Z,Solar,157428.177,TRUE
United States,2021-07-01T00:00:00Z,Wind,326507.13,TRUE
United States,2021-08-01T00:00:00Z,Coal,1535370.486,FALSE
United States,2021-08-01T00:00:00Z,Gas,2387089.479,FALSE
United States,2021-08-01T00:00:00Z,Hydro,318565.113,TRUE
United States,2021-08-01T00:00:00Z,Nuclear,1049721.921,FALSE
United States,2021-08-01T00:00:00Z,Oil,15270.172,FALSE
United States,2021-08-01T00:00:00Z,Other,108378.96,FALSE
United States,2021-08-01T00:00:00Z,Solar,153527.49,TRUE
United States,2021-08-01T00:00:00Z,Wind,400119.603,TRUE
United States,2021-09-01T00:00:00Z,Coal,1186315.713,FALSE
United States,2021-09-01T00:00:00Z,Gas,1894812.51,FALSE
United States,2021-09-01T00:00:00Z,Hydro,278938.623,TRUE
United States,2021-09-01T00:00:00Z,Nuclear,973549.917,FALSE
United States,2021-09-01T00:00:00Z,Oil,6133.383,FALSE
United States,2021-09-01T00:00:00Z,Other,95158.968,FALSE
United States,2021-09-01T00:00:00Z,Solar,144056.304,TRUE
United States,2021-09-01T00:00:00Z,Wind,433846.839,TRUE
United States,2021-10-01T00:00:00Z,Coal,941570.385,FALSE
United States,2021-10-01T00:00:00Z,Gas,1801697.472,FALSE
United States,2021-10-01T00:00:00Z,Hydro,268920.9,TRUE
United States,2021-10-01T00:00:00Z,Nuclear,860125.368,FALSE
United States,2021-10-01T00:00:00Z,Oil,9782.805,FALSE
United States,2021-10-01T00:00:00Z,Other,122174.253,FALSE
United States,2021-10-01T00:00:00Z,Solar,122986.182,TRUE
United States,2021-10-01T00:00:00Z,Wind,482120.367,TRUE
United States,2021-11-01T00:00:00Z,Coal,871930.692,FALSE
United States,2021-11-01T00:00:00Z,Gas,1657961.031,FALSE
United States,2021-11-01T00:00:00Z,Hydro,289112.934,TRUE
United States,2021-11-01T00:00:00Z,Nuclear,945563.514,FALSE
United States,2021-11-01T00:00:00Z,Oil,11285.346,FALSE
United States,2021-11-01T00:00:00Z,Other,89206.163,FALSE
United States,2021-11-01T00:00:00Z,Solar,104147.205,TRUE
United States,2021-11-01T00:00:00Z,Wind,543198.762,TRUE
United States,2021-12-01T00:00:00Z,Coal,909077.544,FALSE
United States,2021-12-01T00:00:00Z,Gas,1725700.034,FALSE
United States,2021-12-01T00:00:00Z,Hydro,344176.671,TRUE
United States,2021-12-01T00:00:00Z,Nuclear,1065342.876,FALSE
United States,2021-12-01T00:00:00Z,Oil,11666.823,FALSE
United States,2021-12-01T00:00:00Z,Other,89826.576,FALSE
United States,2021-12-01T00:00:00Z,Solar,81406.185,TRUE
United States,2021-12-01T00:00:00Z,Wind,610319.607,TRUE
United States,2022-01-01T00:00:00Z,Coal,1317309.837,FALSE
United States,2022-01-01T00:00:00Z,Gas,1848585.875,FALSE
United States,2022-01-01T00:00:00Z,Hydro,379831.686,TRUE
United States,2022-01-01T00:00:00Z,Nuclear,1058524.103,FALSE
United States,2022-01-01T00:00:00Z,Oil,29212.973,FALSE
United States,2022-01-01T00:00:00Z,Other,93959.472,FALSE
United States,2022-01-01T00:00:00Z,Solar,105259.752,TRUE
United States,2022-01-01T00:00:00Z,Wind,570074.562,TRUE
United States,2022-02-01T00:00:00Z,Coal,1073996.529,FALSE
United States,2022-02-01T00:00:00Z,Gas,1525527.746,FALSE
United States,2022-02-01T00:00:00Z,Hydro,324756.879,TRUE
United States,2022-02-01T00:00:00Z,Nuclear,914947.03,FALSE
United States,2022-02-01T00:00:00Z,Oil,13316.274,FALSE
United States,2022-02-01T00:00:00Z,Other,80503.474,FALSE
United States,2022-02-01T00:00:00Z,Solar,119559.89,TRUE
United States,2022-02-01T00:00:00Z,Wind,569459.694,TRUE
United States,2022-03-01T00:00:00Z,Coal,917023.734,FALSE
United States,2022-03-01T00:00:00Z,Gas,1529475.334,FALSE
United States,2022-03-01T00:00:00Z,Hydro,379694.745,TRUE
United States,2022-03-01T00:00:00Z,Nuclear,950280.729,FALSE
United States,2022-03-01T00:00:00Z,Oil,10936.76,FALSE
United States,2022-03-01T00:00:00Z,Other,78815.709,FALSE
United States,2022-03-01T00:00:00Z,Solar,156464.52,TRUE
United States,2022-03-01T00:00:00Z,Wind,652020.856,TRUE
United States,2022-04-01T00:00:00Z,Coal,837306.183,FALSE
United States,2022-04-01T00:00:00Z,Gas,1436895.484,FALSE
United States,2022-04-01T00:00:00Z,Hydro,313240.686,TRUE
United States,2022-04-01T00:00:00Z,Nuclear,833859.609,FALSE
United States,2022-04-01T00:00:00Z,Oil,10616.705,FALSE
United States,2022-04-01T00:00:00Z,Other,78067.734,FALSE
United States,2022-04-01T00:00:00Z,Solar,175880.604,TRUE
United States,2022-04-01T00:00:00Z,Wind,693567.486,TRUE
United States,2022-05-01T00:00:00Z,Coal,956383.047,FALSE
United States,2022-05-01T00:00:00Z,Gas,1759574.421,FALSE
United States,2022-05-01T00:00:00Z,Hydro,356105.487,TRUE
United States,2022-05-01T00:00:00Z,Nuclear,954485.46,FALSE
United States,2022-05-01T00:00:00Z,Oil,5763.838,FALSE
United States,2022-05-01T00:00:00Z,Other,84342.24,FALSE
United States,2022-05-01T00:00:00Z,Solar,203088.798,TRUE
United States,2022-05-01T00:00:00Z,Wind,632537.086,TRUE
United States,2022-06-01T00:00:00Z,Coal,1138333.734,FALSE
United States,2022-06-01T00:00:00Z,Gas,2171006.219,FALSE
United States,2022-06-01T00:00:00Z,Hydro,405875.538,TRUE
United States,2022-06-01T00:00:00Z,Nuclear,989166.732,FALSE
United States,2022-06-01T00:00:00Z,Oil,10773.333,FALSE
United States,2022-06-01T00:00:00Z,Other,90206.697,FALSE
United States,2022-06-01T00:00:00Z,Solar,209730.933,TRUE
United States,2022-06-01T00:00:00Z,Wind,509795.28,TRUE
United States,2022-07-01T00:00:00Z,Coal,1335193.323,FALSE
United States,2022-07-01T00:00:00Z,Gas,2631632.73,FALSE
United States,2022-07-01T00:00:00Z,Hydro,381712.885,TRUE
United States,2022-07-01T00:00:00Z,Nuclear,1036698.477,FALSE
United States,2022-07-01T00:00:00Z,Oil,13965.27,FALSE
United States,2022-07-01T00:00:00Z,Other,111212.959,FALSE
United States,2022-07-01T00:00:00Z,Solar,207520.599,TRUE
United States,2022-07-01T00:00:00Z,Wind,441746.961,TRUE
United States,2022-08-01T00:00:00Z,Coal,1305845.853,FALSE
United States,2022-08-01T00:00:00Z,Gas,2608637.039,FALSE
United States,2022-08-01T00:00:00Z,Hydro,336983.168,TRUE
United States,2022-08-01T00:00:00Z,Nuclear,1037531.682,FALSE
United States,2022-08-01T00:00:00Z,Oil,13954.442,FALSE
United States,2022-08-01T00:00:00Z,Other,115630.418,FALSE
United States,2022-08-01T00:00:00Z,Solar,189125.066,TRUE
United States,2022-08-01T00:00:00Z,Wind,369377.679,TRUE
United States,2022-09-01T00:00:00Z,Coal,990756.142,FALSE
United States,2022-09-01T00:00:00Z,Gas,2160606.133,FALSE
United States,2022-09-01T00:00:00Z,Hydro,272107.122,TRUE
United States,2022-09-01T00:00:00Z,Nuclear,960775.872,FALSE
United States,2022-09-01T00:00:00Z,Oil,9324.735,FALSE
United States,2022-09-01T00:00:00Z,Other,109833.381,FALSE
United States,2022-09-01T00:00:00Z,Solar,174313.168,TRUE
United States,2022-09-01T00:00:00Z,Wind,413317.263,TRUE
United States,2022-10-01T00:00:00Z,Coal,845123.178,FALSE
United States,2022-10-01T00:00:00Z,Gas,1814385.268,FALSE
United States,2022-10-01T00:00:00Z,Hydro,222306.282,TRUE
United States,2022-10-01T00:00:00Z,Nuclear,872839.926,FALSE
United States,2022-10-01T00:00:00Z,Oil,10051.398,FALSE
United States,2022-10-01T00:00:00Z,Other,113145.507,FALSE
United States,2022-10-01T00:00:00Z,Solar,158210.636,TRUE
United States,2022-10-01T00:00:00Z,Wind,486783.444,TRUE
United States,2022-11-01T00:00:00Z,Coal,871444.818,FALSE
United States,2022-11-01T00:00:00Z,Gas,1726371.763,FALSE
United States,2022-11-01T00:00:00Z,Hydro,268463.676,TRUE
United States,2022-11-01T00:00:00Z,Nuclear,934071.024,FALSE
United States,2022-11-01T00:00:00Z,Oil,9665.772,FALSE
United States,2022-11-01T00:00:00Z,Other,100233.249,FALSE
United States,2022-11-01T00:00:00Z,Solar,116151.424,TRUE
United States,2022-11-01T00:00:00Z,Wind,618650.118,TRUE
United States,2022-12-01T00:00:00Z,Coal,1138003.85,FALSE
United States,2022-12-01T00:00:00Z,Gas,1949315.137,FALSE
United States,2022-12-01T00:00:00Z,Hydro,327713.112,TRUE
United States,2022-12-01T00:00:00Z,Nuclear,1039766.379,FALSE
United States,2022-12-01T00:00:00Z,Oil,26951.628,FALSE
United States,2022-12-01T00:00:00Z,Other,101657.713,FALSE
United States,2022-12-01T00:00:00Z,Solar,91019.321,TRUE
United States,2022-12-01T00:00:00Z,Wind,580589.745,TRUE
United States,2023-01-01T00:00:00Z,Coal,947654.301,FALSE
United States,2023-01-01T00:00:00Z,Gas,1891661.898,FALSE
United States,2023-01-01T00:00:00Z,Hydro,345059.295,TRUE
United States,2023-01-01T00:00:00Z,Nuclear,1066445.901,FALSE
United States,2023-01-01T00:00:00Z,Oil,9987.138,FALSE
United States,2023-01-01T00:00:00Z,Other,105182.112,FALSE
United States,2023-01-01T00:00:00Z,Solar,105208.786,TRUE
United States,2023-01-01T00:00:00Z,Wind,579717.171,TRUE
United States,2023-02-01T00:00:00Z,Coal,711495.838,FALSE
United States,2023-02-01T00:00:00Z,Gas,1718842.966,FALSE
United States,2023-02-01T00:00:00Z,Hydro,304781.976,TRUE
United States,2023-02-01T00:00:00Z,Nuclear,914378.766,FALSE
United States,2023-02-01T00:00:00Z,Oil,14624.772,FALSE
United States,2023-02-01T00:00:00Z,Other,89763.534,FALSE
United States,2023-02-01T00:00:00Z,Solar,123894.942,TRUE
United States,2023-02-01T00:00:00Z,Wind,626698.188,TRUE
United States,2023-03-01T00:00:00Z,Coal,772216.562,FALSE
United States,2023-03-01T00:00:00Z,Gas,1832828.767,FALSE
United States,2023-03-01T00:00:00Z,Hydro,324062.64400000003,TRUE
United States,2023-03-01T00:00:00Z,Nuclear,927089.481,FALSE
United States,2023-03-01T00:00:00Z,Oil,10540.476,FALSE
United States,2023-03-01T00:00:00Z,Other,95136.798,FALSE
United States,2023-03-01T00:00:00Z,Solar,158460.546,TRUE
United States,2023-03-01T00:00:00Z,Wind,651228.669,TRUE
United States,2023-04-01T00:00:00Z,Coal,631324.368,FALSE
United States,2023-04-01T00:00:00Z,Gas,1651915.864,FALSE
United States,2023-04-01T00:00:00Z,Hydro,298732.038,TRUE
United States,2023-04-01T00:00:00Z,Nuclear,827647.437,FALSE
United States,2023-04-01T00:00:00Z,Oil,7858.332,FALSE
United States,2023-04-01T00:00:00Z,Other,99712.101,FALSE
United States,2023-04-01T00:00:00Z,Solar,196186.891,TRUE
United States,2023-04-01T00:00:00Z,Wind,637790.595,TRUE
United States,2023-05-01T00:00:00Z,Coal,678770.843,FALSE
United States,2023-05-01T00:00:00Z,Gas,1904449.185,FALSE
United States,2023-05-01T00:00:00Z,Hydro,419211.702,TRUE
United States,2023-05-01T00:00:00Z,Nuclear,925369.446,FALSE
United States,2023-05-01T00:00:00Z,Oil,9385.542,FALSE
United States,2023-05-01T00:00:00Z,Other,91359.509,FALSE
United States,2023-05-01T00:00:00Z,Solar,224280.333,TRUE
United States,2023-05-01T00:00:00Z,Wind,481135.95,TRUE
United States,2023-06-01T00:00:00Z,Coal,885939.926,FALSE
United States,2023-06-01T00:00:00Z,Gas,2255912.423,FALSE
United States,2023-06-01T00:00:00Z,Hydro,333398.808,TRUE
United States,2023-06-01T00:00:00Z,Nuclear,978818.151,FALSE
United States,2023-06-01T00:00:00Z,Oil,11716.059,FALSE
United States,2023-06-01T00:00:00Z,Other,103530.936,FALSE
United States,2023-06-01T00:00:00Z,Solar,240176.312,TRUE
United States,2023-06-01T00:00:00Z,Wind,413440.632,TRUE
United States,2023-07-01T00:00:00Z,Coal,1204060.76,FALSE
United States,2023-07-01T00:00:00Z,Gas,2795054.422,FALSE
United States,2023-07-01T00:00:00Z,Hydro,343700.86,TRUE
United States,2023-07-01T00:00:00Z,Nuclear,1052907.918,FALSE
United States,2023-07-01T00:00:00Z,Oil,8926.476,FALSE
United States,2023-07-01T00:00:00Z,Other,126307.144,FALSE
United States,2023-07-01T00:00:00Z,Solar,256332.652,TRUE
United States,2023-07-01T00:00:00Z,Wind,419356.503,TRUE
United States,2023-08-01T00:00:00Z,Coal,1197026.516,FALSE
United States,2023-08-01T00:00:00Z,Gas,2787997.923,FALSE
United States,2023-08-01T00:00:00Z,Hydro,336260.127,TRUE
United States,2023-08-01T00:00:00Z,Nuclear,1050535.353,FALSE
United States,2023-08-01T00:00:00Z,Oil,7229.16,FALSE
United States,2023-08-01T00:00:00Z,Other,127329.025,FALSE
United States,2023-08-01T00:00:00Z,Solar,244690.881,TRUE
United States,2023-08-01T00:00:00Z,Wind,413780.595,TRUE
United States,2023-09-01T00:00:00Z,Coal,919799.589,FALSE
United States,2023-09-01T00:00:00Z,Gas,2295170.45,FALSE
United States,2023-09-01T00:00:00Z,Hydro,264610.257,TRUE
United States,2023-09-01T00:00:00Z,Nuclear,985154.904,FALSE
United States,2023-09-01T00:00:00Z,Oil,5710.434,FALSE
United States,2023-09-01T00:00:00Z,Other,113516.236,FALSE
United States,2023-09-01T00:00:00Z,Solar,216435.839,TRUE
United States,2023-09-01T00:00:00Z,Wind,422414.067,TRUE
United States,2023-10-01T00:00:00Z,Coal,781711.076,FALSE
United States,2023-10-01T00:00:00Z,Gas,1939461.853,FALSE
United States,2023-10-01T00:00:00Z,Hydro,235379.944,TRUE
United States,2023-10-01T00:00:00Z,Nuclear,923287.338,FALSE
United States,2023-10-01T00:00:00Z,Oil,4449.486,FALSE
United States,2023-10-01T00:00:00Z,Other,102316.195,FALSE
United States,2023-10-01T00:00:00Z,Solar,193651.252,TRUE
United States,2023-10-01T00:00:00Z,Wind,538406.166,TRUE
United States,2023-11-01T00:00:00Z,Coal,782581.24,FALSE
United States,2023-11-01T00:00:00Z,Gas,1857980.522,FALSE
United States,2023-11-01T00:00:00Z,Hydro,264062.934,TRUE
United States,2023-11-01T00:00:00Z,Nuclear,934776.492,FALSE
United States,2023-11-01T00:00:00Z,Oil,3015.528,FALSE
United States,2023-11-01T00:00:00Z,Other,94712.039,FALSE
United States,2023-11-01T00:00:00Z,Solar,144431.173,TRUE
United States,2023-11-01T00:00:00Z,Wind,545590.314,TRUE
United States,2023-12-01T00:00:00Z,Coal,855746.142,FALSE
United States,2023-12-01T00:00:00Z,Gas,2035321.033,FALSE
United States,2023-12-01T00:00:00Z,Hydro,291134.64,TRUE
United States,2023-12-01T00:00:00Z,Nuclear,1035992.904,FALSE
United States,2023-12-01T00:00:00Z,Oil,4089.198,FALSE
United States,2023-12-01T00:00:00Z,Other,98666.877,FALSE
United States,2023-12-01T00:00:00Z,Solar,128644.791,TRUE
United States,2023-12-01T00:00:00Z,Wind,570554.565,TRUE
United States,2024-01-01T00:00:00Z,Coal,1148314.9,FALSE
United States,2024-01-01T00:00:00Z,Gas,2237411.827,FALSE
United States,2024-01-01T00:00:00Z,Hydro,328546.707,TRUE
United States,2024-01-01T00:00:00Z,Nuclear,1041194.646,FALSE
United States,2024-01-01T00:00:00Z,Oil,7359.753,FALSE
United States,2024-01-01T00:00:00Z,Other,107896.7,FALSE
United States,2024-01-01T00:00:00Z,Solar,133428.017,TRUE
United States,2024-01-01T00:00:00Z,Wind,522602.445,TRUE
United States,2024-02-01T00:00:00Z,Coal,689756.946,FALSE
United States,2024-02-01T00:00:00Z,Gas,1814064.034,FALSE
United States,2024-02-01T00:00:00Z,Hydro,319790.706,TRUE
United States,2024-02-01T00:00:00Z,Nuclear,972569.748,FALSE
United States,2024-02-01T00:00:00Z,Oil,3459.777,FALSE
United States,2024-02-01T00:00:00Z,Other,65442.817,FALSE
United States,2024-02-01T00:00:00Z,Solar,174468.691,TRUE
United States,2024-02-01T00:00:00Z,Wind,609957.918,TRUE
United States,2024-03-01T00:00:00Z,Coal,589443.624,FALSE
United States,2024-03-01T00:00:00Z,Gas,1812921.214,FALSE
United States,2024-03-01T00:00:00Z,Hydro,354864.534,TRUE
United States,2024-03-01T00:00:00Z,Nuclear,953130.492,FALSE
United States,2024-03-01T00:00:00Z,Oil,4247.304,FALSE
United States,2024-03-01T00:00:00Z,Other,56400.814,FALSE
United States,2024-03-01T00:00:00Z,Solar,222954.841,TRUE
United States,2024-03-01T00:00:00Z,Wind,696600.903,TRUE
United States,2024-04-01T00:00:00Z,Coal,581205.112,FALSE
United States,2024-04-01T00:00:00Z,Gas,1688598.318,FALSE
United States,2024-04-01T00:00:00Z,Hydro,316319.196,TRUE
United States,2024-04-01T00:00:00Z,Nuclear,867548.712,FALSE
United States,2024-04-01T00:00:00Z,Oil,4388.784,FALSE
United States,2024-04-01T00:00:00Z,Other,64524.646,FALSE
United States,2024-04-01T00:00:00Z,Solar,270006.853,TRUE
United States,2024-04-01T00:00:00Z,Wind,707383.587,TRUE
United States,2024-05-01T00:00:00Z,Coal,712246.816,FALSE
United States,2024-05-01T00:00:00Z,Gas,2016716.515,FALSE
United States,2024-05-01T00:00:00Z,Hydro,378769.173,TRUE
United States,2024-05-01T00:00:00Z,Nuclear,977072.562,FALSE
United States,2024-05-01T00:00:00Z,Oil,9493.431,FALSE
United States,2024-05-01T00:00:00Z,Other,72998.873,FALSE
United States,2024-05-01T00:00:00Z,Solar,313218.169,TRUE
United States,2024-05-01T00:00:00Z,Wind,592000.901,TRUE
United States,2024-06-01T00:00:00Z,Coal,969544.464,FALSE
United States,2024-06-01T00:00:00Z,Gas,2359180.483,FALSE
United States,2024-06-01T00:00:00Z,Hydro,355706.25,TRUE
United States,2024-06-01T00:00:00Z,Nuclear,1026646.386,FALSE
United States,2024-06-01T00:00:00Z,Oil,10952.532,FALSE
United States,2024-06-01T00:00:00Z,Other,81924.733,FALSE
United States,2024-06-01T00:00:00Z,Solar,339957.719,TRUE
United States,2024-06-01T00:00:00Z,Wind,584850.024,TRUE
United States,2024-07-01T00:00:00Z,Coal,1112607.459,FALSE
United States,2024-07-01T00:00:00Z,Gas,2887592.367,FALSE
United States,2024-07-01T00:00:00Z,Hydro,340832.502,TRUE
United States,2024-07-01T00:00:00Z,Nuclear,1050230.043,FALSE
United States,2024-07-01T00:00:00Z,Oil,15070.689,FALSE
United States,2024-07-01T00:00:00Z,Other,85411.231,FALSE
United States,2024-07-01T00:00:00Z,Solar,334029.45,TRUE
United States,2024-07-01T00:00:00Z,Wind,422764.632,TRUE
United States,2024-08-01T00:00:00Z,Coal,1068237.906,FALSE
United States,2024-08-01T00:00:00Z,Gas,2853254.733,FALSE
United States,2024-08-01T00:00:00Z,Hydro,327892.209,TRUE
United States,2024-08-01T00:00:00Z,Nuclear,1048949.109,FALSE
United States,2024-08-01T00:00:00Z,Oil,9860.655,FALSE
United States,2024-08-01T00:00:00Z,Other,80563.255,FALSE
United States,2024-08-01T00:00:00Z,Solar,343023.226,TRUE
United States,2024-08-01T00:00:00Z,Wind,441866.1,TRUE
United States,2024-09-01T00:00:00Z,Coal,846113.425,FALSE
United States,2024-09-01T00:00:00Z,Gas,2387957.14,FALSE
United States,2024-09-01T00:00:00Z,Hydro,254804.145,TRUE
United States,2024-09-01T00:00:00Z,Nuclear,941801.34,FALSE
United States,2024-09-01T00:00:00Z,Oil,6511.098,FALSE
United States,2024-09-01T00:00:00Z,Other,72767.994,FALSE
United States,2024-09-01T00:00:00Z,Solar,288787.289,TRUE
United States,2024-09-01T00:00:00Z,Wind,422085.268,TRUE
United States,2024-10-01T00:00:00Z,Coal,732066.827,FALSE
United States,2024-10-01T00:00:00Z,Gas,2040870.74,FALSE
United States,2024-10-01T00:00:00Z,Hydro,237256.29,TRUE
United States,2024-10-01T00:00:00Z,Nuclear,869169.696,FALSE
United States,2024-10-01T00:00:00Z,Oil,6349.881,FALSE
United States,2024-10-01T00:00:00Z,Other,85389.385,FALSE
United States,2024-10-01T00:00:00Z,Solar,281887.136,TRUE
United States,2024-10-01T00:00:00Z,Wind,597268.503,TRUE
United States,2024-11-01T00:00:00Z,Coal,687435.24,FALSE
United States,2024-11-01T00:00:00Z,Gas,1904801.095,FALSE
United States,2024-11-01T00:00:00Z,Geothermal,15.276,FALSE
United States,2024-11-01T00:00:00Z,Hydro,252132.816,TRUE
United States,2024-11-01T00:00:00Z,Nuclear,927905.634,FALSE
United States,2024-11-01T00:00:00Z,Oil,4723.851,FALSE
United States,2024-11-01T00:00:00Z,Other,69512.963,FALSE
United States,2024-11-01T00:00:00Z,Solar,196467.671,TRUE
United States,2024-11-01T00:00:00Z,Wind,603444.63,TRUE
United States,2024-12-01T00:00:00Z,Coal,962443.57,FALSE
United States,2024-12-01T00:00:00Z,Gas,2050757.036,FALSE
United States,2024-12-01T00:00:00Z,Geothermal,30.494999999999997,FALSE
United States,2024-12-01T00:00:00Z,Hydro,292647.399,TRUE
United States,2024-12-01T00:00:00Z,Nuclear,1071913.059,FALSE
United States,2024-12-01T00:00:00Z,Oil,8085.456,FALSE
United States,2024-12-01T00:00:00Z,Other,62482.358,FALSE
United States,2024-12-01T00:00:00Z,Solar,179907.637,TRUE
United States,2024-12-01T00:00:00Z,Wind,599988.75,TRUE
United States,2025-01-01T00:00:00Z,Coal,1254217.642,FALSE
United States,2025-01-01T00:00:00Z,Gas,2216023.054,FALSE
United States,2025-01-01T00:00:00Z,Geothermal,4510.26,FALSE
United States,2025-01-01T00:00:00Z,Hydro,312963.378,TRUE
United States,2025-01-01T00:00:00Z,Nuclear,1082525.358,FALSE
United States,2025-01-01T00:00:00Z,Oil,20597.184,FALSE
United States,2025-01-01T00:00:00Z,Other,70463.269,FALSE
United States,2025-01-01T00:00:00Z,Solar,210920.063,TRUE
United States,2025-01-01T00:00:00Z,Wind,639841.569,TRUE
United States,2025-02-01T00:00:00Z,Coal,940048.496,FALSE
United States,2025-02-01T00:00:00Z,Gas,1854947.341,FALSE
United States,2025-02-01T00:00:00Z,Geothermal,3876.267,FALSE
United States,2025-02-01T00:00:00Z,Hydro,289268.166,TRUE
United States,2025-02-01T00:00:00Z,Nuclear,931029.147,FALSE
United States,2025-02-01T00:00:00Z,Oil,7450.572,FALSE
United States,2025-02-01T00:00:00Z,Other,59420.995,FALSE
United States,2025-02-01T00:00:00Z,Solar,226801.17,TRUE
United States,2025-02-01T00:00:00Z,Wind,586246.668,TRUE
United States,2025-03-01T00:00:00Z,Coal,753363.689,FALSE
United States,2025-03-01T00:00:00Z,Gas,1631434.778,FALSE
United States,2025-03-01T00:00:00Z,Geothermal,3964.491,FALSE
United States,2025-03-01T00:00:00Z,Hydro,342127.959,TRUE
United States,2025-03-01T00:00:00Z,Nuclear,936132.888,FALSE
United States,2025-03-01T00:00:00Z,Oil,4167.888,FALSE
United States,2025-03-01T00:00:00Z,Other,61402.233,FALSE
United States,2025-03-01T00:00:00Z,Solar,318095.171,TRUE
United States,2025-03-01T00:00:00Z,Wind,751141.929,TRUE
United States,2025-04-01T00:00:00Z,Coal,702141.873,FALSE
United States,2025-04-01T00:00:00Z,Gas,1598274.849,FALSE
United States,2025-04-01T00:00:00Z,Geothermal,5138.856,FALSE
United States,2025-04-01T00:00:00Z,Hydro,351599.94,TRUE
United States,2025-04-01T00:00:00Z,Nuclear,872007.765,FALSE
United States,2025-04-01T00:00:00Z,Oil,5732.28,FALSE
United States,2025-04-01T00:00:00Z,Other,56415.589,FALSE
United States,2025-04-01T00:00:00Z,Solar,359915.832,TRUE
United States,2025-04-01T00:00:00Z,Wind,690297.822,TRUE
United States,2025-05-01T00:00:00Z,Coal,753143.628,FALSE
United States,2025-05-01T00:00:00Z,Gas,1886175.741,FALSE
United States,2025-05-01T00:00:00Z,Geothermal,5450.892,FALSE
United States,2025-05-01T00:00:00Z,Hydro,386399.274,TRUE
United States,2025-05-01T00:00:00Z,Nuclear,931665.681,FALSE
United States,2025-05-01T00:00:00Z,Oil,5494.434,FALSE
United States,2025-05-01T00:00:00Z,Other,55286.649,FALSE
United States,2025-05-01T00:00:00Z,Solar,404275.197,TRUE
United States,2025-05-01T00:00:00Z,Wind,572629.659,TRUE
United States,2025-06-01T00:00:00Z,Coal,992228.088,FALSE
United States,2025-06-01T00:00:00Z,Gas,2325654.711,FALSE
United States,2025-06-01T00:00:00Z,Geothermal,4974.678,FALSE
United States,2025-06-01T00:00:00Z,Hydro,354246.564,TRUE
United States,2025-06-01T00:00:00Z,Nuclear,996874.482,FALSE
United States,2025-06-01T00:00:00Z,Oil,11689.014,FALSE
United States,2025-06-01T00:00:00Z,Other,66436.246,FALSE
United States,2025-06-01T00:00:00Z,Solar,430541.346,TRUE
United States,2025-06-01T00:00:00Z,Wind,539301.486,TRUE
United States,2025-07-01T00:00:00Z,Coal,1241727.894,FALSE
United States,2025-07-01T00:00:00Z,Gas,2825324.598,FALSE
United States,2025-07-01T00:00:00Z,Geothermal,4424.268,FALSE
United States,2025-07-01T00:00:00Z,Hydro,320453.43,TRUE
United States,2025-07-01T00:00:00Z,Nuclear,1065112.401,FALSE
United States,2025-07-01T00:00:00Z,Oil,17264.163,FALSE
United States,2025-07-01T00:00:00Z,Other,80752.309,FALSE
United States,2025-07-01T00:00:00Z,Solar,448451.253,TRUE
United States,2025-07-01T00:00:00Z,Wind,482115.879,TRUE
United States,2025-08-01T00:00:00Z,Coal,1068371.706,FALSE
United States,2025-08-01T00:00:00Z,Gas,2729599.398,FALSE
United States,2025-08-01T00:00:00Z,Geothermal,4349.727,FALSE
United States,2025-08-01T00:00:00Z,Hydro,302497.017,TRUE
United States,2025-08-01T00:00:00Z,Nuclear,1064194.413,FALSE
United States,2025-08-01T00:00:00Z,Oil,9672.033,FALSE
United States,2025-08-01T00:00:00Z,Other,71178.338,FALSE
United States,2025-08-01T00:00:00Z,Solar,429161.298,TRUE
United States,2025-08-01T00:00:00Z,Wind,414966.669,TRUE
United States,2025-09-01T00:00:00Z,Coal,894301.779,FALSE
United States,2025-09-01T00:00:00Z,Gas,2364007.146,FALSE
United States,2025-09-01T00:00:00Z,Geothermal,4616.298,FALSE
United States,2025-09-01T00:00:00Z,Hydro,233509.782,TRUE
United States,2025-09-01T00:00:00Z,Nuclear,986710.194,FALSE
United States,2025-09-01T00:00:00Z,Oil,7761.666,FALSE
United States,2025-09-01T00:00:00Z,Other,61760.512,FALSE
United States,2025-09-01T00:00:00Z,Solar,380025.102,TRUE
United States,2025-09-01T00:00:00Z,Wind,392251.416,TRUE
United States,2025-10-01T00:00:00Z,Coal,825883.545,FALSE
United States,2025-10-01T00:00:00Z,Gas,2010525.624,FALSE
United States,2025-10-01T00:00:00Z,Geothermal,5365.734,FALSE
United States,2025-10-01T00:00:00Z,Hydro,227345.895,TRUE
United States,2025-10-01T00:00:00Z,Nuclear,892889.805,FALSE
United States,2025-10-01T00:00:00Z,Oil,6965.511,FALSE
United States,2025-10-01T00:00:00Z,Other,68320.945,FALSE
United States,2025-10-01T00:00:00Z,Solar,337875.594,TRUE
United States,2025-10-01T00:00:00Z,Wind,583555.62,TRUE
United States,2025-11-01T00:00:00Z,Coal,361958.694,FALSE
United States,2025-11-01T00:00:00Z,Gas,839128.296,FALSE
United States,2025-11-01T00:00:00Z,Geothermal,4849.761,FALSE
United States,2025-11-01T00:00:00Z,Hydro,193375.704,TRUE
United States,2025-11-01T00:00:00Z,Nuclear,383800.338,FALSE
United States,2025-11-01T00:00:00Z,Oil,2836.776,FALSE
United States,2025-11-01T00:00:00Z,Other,35450.082,FALSE
United States,2025-11-01T00:00:00Z,Solar,150981.729,TRUE
